message_id,project,session_id,timestamp,session_date,actor,code,category,superclass,code_order,order_in_session
1489,Project_5,75b3fff66ab7,1772316000,2026-03-01,AI,Execute,Execute,Action,1,61
1490,Project_5,75b3fff66ab7,1772316000,2026-03-01,Human,Frustration,Frustrate,Evaluative,1,62
1491,Project_5,75b3fff66ab7,1772316000,2026-03-01,AI,Investigate,Investigate,Action,1,63
1491,Project_5,75b3fff66ab7,1772316000,2026-03-01,AI,Plan,Plan,Repair,2,64
1492,Project_5,75b3fff66ab7,1772316000,2026-03-01,Human,Request,Request,Directive,1,65
1493,Project_5,75b3fff66ab7,1772316000,2026-03-01,AI,Delegate,Delegate,Action,1,66
1493,Project_5,75b3fff66ab7,1772316000,2026-03-01,AI,Plan,Plan,Repair,2,67
1494,Project_5,75b3fff66ab7,1772316000,2026-03-01,Human,Interrupt,Interrupt,Metacognitive,1,68
11963,Project_33,7604968dddad,1771192800,2026-02-16,Human,Context,Specify,Directive,1,1
11963,Project_33,7604968dddad,1771192800,2026-02-16,Human,Direct,Command,Directive,2,2
11963,Project_33,7604968dddad,1771192800,2026-02-16,Human,Specification,Specify,Directive,3,3
11964,Project_33,7604968dddad,1771192800,2026-02-16,Human,Interrupt,Interrupt,Metacognitive,1,4
11965,Project_33,7604968dddad,1771192800,2026-02-16,AI,Delegate,Delegate,Action,1,5
11965,Project_33,7604968dddad,1771192800,2026-02-16,AI,Plan,Plan,Repair,2,6
11966,Project_33,7604968dddad,1771192800,2026-02-16,Human,Context,Specify,Directive,1,7
11966,Project_33,7604968dddad,1771192800,2026-02-16,Human,Specification,Specify,Directive,2,8
11967,Project_33,7604968dddad,1771192800,2026-02-16,AI,Plan,Plan,Repair,1,9
11968,Project_33,7604968dddad,1771192800,2026-02-16,Human,Interrupt,Interrupt,Metacognitive,1,10
11969,Project_33,7604968dddad,1771192800,2026-02-16,Human,Context,Specify,Directive,1,11
11969,Project_33,7604968dddad,1771192800,2026-02-16,Human,Specification,Specify,Directive,2,12
11970,Project_33,7604968dddad,1771192800,2026-02-16,AI,Execute,Execute,Action,1,13
11970,Project_33,7604968dddad,1771192800,2026-02-16,AI,Plan,Plan,Repair,2,14
11971,Project_33,7604968dddad,1771192800,2026-02-16,Human,Command,Command,Directive,1,15
11972,Project_33,7604968dddad,1771192800,2026-02-16,AI,Execute,Execute,Action,1,16
11973,Project_33,7604968dddad,1771192800,2026-02-16,Human,Ask,Inquire,Metacognitive,1,17
11974,Project_33,7604968dddad,1771192800,2026-02-16,AI,Execute,Execute,Action,1,18
11975,Project_33,7604968dddad,1771192800,2026-02-16,Human,Command,Command,Directive,1,19
11976,Project_33,7604968dddad,1771192800,2026-02-16,AI,Execute,Execute,Action,1,20
11977,Project_33,7604968dddad,1771192800,2026-02-16,Human,Request,Request,Directive,1,21
11978,Project_33,7604968dddad,1771192800,2026-02-16,AI,Execute,Execute,Action,1,22
5991,Project_13,76174aa823ce,1771192800,2026-02-16,Human,Context,Specify,Directive,1,1
5991,Project_13,76174aa823ce,1771192800,2026-02-16,Human,Direct,Command,Directive,2,2
5991,Project_13,76174aa823ce,1771192800,2026-02-16,Human,Specification,Specify,Directive,3,3
5992,Project_13,76174aa823ce,1771192800,2026-02-16,Human,Interrupt,Interrupt,Metacognitive,1,4
5993,Project_13,76174aa823ce,1771192800,2026-02-16,AI,Investigate,Investigate,Action,1,5
5993,Project_13,76174aa823ce,1771192800,2026-02-16,AI,Plan,Plan,Repair,2,6
5994,Project_13,76174aa823ce,1771192800,2026-02-16,Human,Command,Command,Directive,1,7
5995,Project_13,76174aa823ce,1771192800,2026-02-16,AI,Execute,Execute,Action,1,8
5996,Project_13,76174aa823ce,1771192800,2026-02-16,Human,Command,Command,Directive,1,9
5997,Project_13,76174aa823ce,1771192800,2026-02-16,AI,Execute,Execute,Action,1,10
5998,Project_13,76174aa823ce,1771192800,2026-02-16,Human,Ask,Inquire,Metacognitive,1,11
5998,Project_13,76174aa823ce,1771192800,2026-02-16,Human,Request,Request,Directive,2,12
5999,Project_13,76174aa823ce,1771192800,2026-02-16,AI,Delegate,Delegate,Action,1,13
5999,Project_13,76174aa823ce,1771192800,2026-02-16,AI,Plan,Plan,Repair,2,14
6000,Project_13,76174aa823ce,1771192800,2026-02-16,Human,Interrupt,Interrupt,Metacognitive,1,15
6001,Project_13,76174aa823ce,1771192800,2026-02-16,Human,Specification,Specify,Directive,1,16
6002,Project_13,76174aa823ce,1771192800,2026-02-16,AI,Investigate,Investigate,Action,1,17
9440,Project_20,76507740a335,1772402400,2026-03-02,Human,Context,Specify,Directive,1,1
9440,Project_20,76507740a335,1772402400,2026-03-02,Human,Direct,Command,Directive,2,2
9440,Project_20,76507740a335,1772402400,2026-03-02,Human,Request,Request,Directive,3,3
9440,Project_20,76507740a335,1772402400,2026-03-02,Human,Specification,Specify,Directive,4,4
9441,Project_20,76507740a335,1772402400,2026-03-02,Human,Interrupt,Interrupt,Metacognitive,1,5
9442,Project_20,76507740a335,1772402400,2026-03-02,AI,Investigate,Investigate,Action,1,6
9443,Project_20,76507740a335,1772402400,2026-03-02,Human,Refinement,Refine,Evaluative,1,7
9443,Project_20,76507740a335,1772402400,2026-03-02,Human,Specification,Specify,Directive,2,8
9444,Project_20,76507740a335,1772402400,2026-03-02,AI,Investigate,Investigate,Action,1,9
9445,Project_20,76507740a335,1772402400,2026-03-02,Human,Command,Command,Directive,1,10
9446,Project_20,76507740a335,1772402400,2026-03-02,AI,Investigate,Investigate,Action,1,11
9447,Project_20,76507740a335,1772402400,2026-03-02,Human,Command,Command,Directive,1,12
9448,Project_20,76507740a335,1772402400,2026-03-02,AI,Execute,Execute,Action,1,13
9449,Project_20,76507740a335,1772402400,2026-03-02,Human,Request,Request,Directive,1,14
9449,Project_20,76507740a335,1772402400,2026-03-02,Human,Specification,Specify,Directive,2,15
9450,Project_20,76507740a335,1772402400,2026-03-02,AI,Investigate,Investigate,Action,1,16
9451,Project_20,76507740a335,1772402400,2026-03-02,Human,Refinement,Refine,Evaluative,1,17
9451,Project_20,76507740a335,1772402400,2026-03-02,Human,Specification,Specify,Directive,2,18
9452,Project_20,76507740a335,1772402400,2026-03-02,AI,Investigate,Investigate,Action,1,19
9453,Project_20,76507740a335,1772402400,2026-03-02,Human,Correction,Correct,Evaluative,1,20
9453,Project_20,76507740a335,1772402400,2026-03-02,Human,Refinement,Refine,Evaluative,2,21
9454,Project_20,76507740a335,1772402400,2026-03-02,AI,Comply,Execute,Action,1,22
9454,Project_20,76507740a335,1772402400,2026-03-02,AI,Investigate,Investigate,Action,2,23
9455,Project_20,76507740a335,1772402400,2026-03-02,Human,Context,Specify,Directive,1,24
9455,Project_20,76507740a335,1772402400,2026-03-02,Human,Specification,Specify,Directive,2,25
9456,Project_20,76507740a335,1772402400,2026-03-02,AI,Investigate,Investigate,Action,1,26
6138,Project_13,766d00d8b54a,1771711200,2026-02-22,Human,Context,Specify,Directive,1,1
6138,Project_13,766d00d8b54a,1771711200,2026-02-22,Human,Direct,Command,Directive,2,2
6138,Project_13,766d00d8b54a,1771711200,2026-02-22,Human,Specification,Specify,Directive,3,3
6140,Project_13,766d00d8b54a,1771711200,2026-02-22,AI,Investigate,Investigate,Action,1,4
6140,Project_13,766d00d8b54a,1771711200,2026-02-22,AI,Plan,Plan,Repair,2,5
6141,Project_13,766d00d8b54a,1771711200,2026-02-22,Human,Verification,Verify,Evaluative,1,6
6142,Project_13,766d00d8b54a,1771711200,2026-02-22,AI,Apologize,Repair,Repair,1,7
6142,Project_13,766d00d8b54a,1771711200,2026-02-22,AI,Execute,Execute,Action,2,8
6143,Project_13,766d00d8b54a,1771711200,2026-02-22,Human,Request,Request,Directive,1,9
6144,Project_13,766d00d8b54a,1771711200,2026-02-22,AI,Investigate,Investigate,Action,1,10
6144,Project_13,766d00d8b54a,1771711200,2026-02-22,AI,Plan,Plan,Repair,2,11
6145,Project_13,766d00d8b54a,1771711200,2026-02-22,Human,Accept,Interrupt,Metacognitive,1,12
6145,Project_13,766d00d8b54a,1771711200,2026-02-22,Human,Request,Request,Directive,2,13
6145,Project_13,766d00d8b54a,1771711200,2026-02-22,Human,Specification,Specify,Directive,3,14
6146,Project_13,766d00d8b54a,1771711200,2026-02-22,AI,Investigate,Investigate,Action,1,15
6146,Project_13,766d00d8b54a,1771711200,2026-02-22,AI,Plan,Plan,Repair,2,16
6147,Project_13,766d00d8b54a,1771711200,2026-02-22,Human,Context,Specify,Directive,1,17
6147,Project_13,766d00d8b54a,1771711200,2026-02-22,Human,Specification,Specify,Directive,2,18
6148,Project_13,766d00d8b54a,1771711200,2026-02-22,AI,Investigate,Investigate,Action,1,19
6149,Project_13,766d00d8b54a,1771711200,2026-02-22,Human,Interrupt,Interrupt,Metacognitive,1,20
6150,Project_13,766d00d8b54a,1771711200,2026-02-22,Human,Refinement,Refine,Evaluative,1,21
6151,Project_13,766d00d8b54a,1771711200,2026-02-22,AI,Ask,Ask,Communication,1,22
6152,Project_13,766d00d8b54a,1771711200,2026-02-22,Human,Interrupt,Interrupt,Metacognitive,1,23
6153,Project_13,766d00d8b54a,1771711200,2026-02-22,Human,Correction,Correct,Evaluative,1,24
6154,Project_13,766d00d8b54a,1771711200,2026-02-22,AI,Ask,Ask,Communication,1,25
6155,Project_13,766d00d8b54a,1771711200,2026-02-22,Human,Arguing,Frustrate,Evaluative,1,26
6155,Project_13,766d00d8b54a,1771711200,2026-02-22,Human,Frustration,Frustrate,Evaluative,2,27
6155,Project_13,766d00d8b54a,1771711200,2026-02-22,Human,Reject,Correct,Evaluative,3,28
6156,Project_13,766d00d8b54a,1771711200,2026-02-22,AI,Ask,Ask,Communication,1,29
6157,Project_13,766d00d8b54a,1771711200,2026-02-22,Human,Interrupt,Interrupt,Metacognitive,1,30
6158,Project_13,766d00d8b54a,1771711200,2026-02-22,Human,Specification,Specify,Directive,1,31
6159,Project_13,766d00d8b54a,1771711200,2026-02-22,AI,Execute,Execute,Action,1,32
6160,Project_13,766d00d8b54a,1771711200,2026-02-22,Human,Interrupt,Interrupt,Metacognitive,1,33
6161,Project_13,766d00d8b54a,1771711200,2026-02-22,Human,Correction,Correct,Evaluative,1,34
6162,Project_13,766d00d8b54a,1771711200,2026-02-22,AI,Comply,Execute,Action,1,35
6162,Project_13,766d00d8b54a,1771711200,2026-02-22,AI,Investigate,Investigate,Action,2,36
6164,Project_13,766d00d8b54a,1771711200,2026-02-22,Human,Interrupt,Interrupt,Metacognitive,1,37
12654,Project_33,76dff958ac91,1771538400,2026-02-20,Human,Context,Specify,Directive,1,1
12654,Project_33,76dff958ac91,1771538400,2026-02-20,Human,Direct,Command,Directive,2,2
12654,Project_33,76dff958ac91,1771538400,2026-02-20,Human,Request,Request,Directive,3,3
12654,Project_33,76dff958ac91,1771538400,2026-02-20,Human,Specification,Specify,Directive,4,4
12656,Project_33,76dff958ac91,1771538400,2026-02-20,AI,Plan,Plan,Repair,1,5
12657,Project_33,76dff958ac91,1771538400,2026-02-20,Human,Command,Command,Directive,1,6
12658,Project_33,76dff958ac91,1771538400,2026-02-20,AI,Investigate,Investigate,Action,1,7
12658,Project_33,76dff958ac91,1771538400,2026-02-20,AI,Plan,Plan,Repair,2,8
12659,Project_33,76dff958ac91,1771538400,2026-02-20,Human,Request,Request,Directive,1,9
12660,Project_33,76dff958ac91,1771538400,2026-02-20,AI,Execute,Execute,Action,1,10
12661,Project_33,76dff958ac91,1771538400,2026-02-20,Human,Ask,Inquire,Metacognitive,1,11
12662,Project_33,76dff958ac91,1771538400,2026-02-20,AI,Execute,Execute,Action,1,12
12663,Project_33,76dff958ac91,1771538400,2026-02-20,Human,Verification,Verify,Evaluative,1,13
12664,Project_33,76dff958ac91,1771538400,2026-02-20,AI,Execute,Execute,Action,1,14
12665,Project_33,76dff958ac91,1771538400,2026-02-20,Human,Command,Command,Directive,1,15
12666,Project_33,76dff958ac91,1771538400,2026-02-20,AI,Execute,Execute,Action,1,16
12667,Project_33,76dff958ac91,1771538400,2026-02-20,Human,Request,Request,Directive,1,17
12667,Project_33,76dff958ac91,1771538400,2026-02-20,Human,Specification,Specify,Directive,2,18
12668,Project_33,76dff958ac91,1771538400,2026-02-20,AI,Plan,Plan,Repair,1,19
12669,Project_33,76dff958ac91,1771538400,2026-02-20,Human,Request,Request,Directive,1,20
12669,Project_33,76dff958ac91,1771538400,2026-02-20,Human,Specification,Specify,Directive,2,21
12670,Project_33,76dff958ac91,1771538400,2026-02-20,AI,Plan,Plan,Repair,1,22
12671,Project_33,76dff958ac91,1771538400,2026-02-20,Human,Context,Specify,Directive,1,23
12671,Project_33,76dff958ac91,1771538400,2026-02-20,Human,Specification,Specify,Directive,2,24
12672,Project_33,76dff958ac91,1771538400,2026-02-20,AI,Investigate,Investigate,Action,1,25
12672,Project_33,76dff958ac91,1771538400,2026-02-20,AI,Plan,Plan,Repair,2,26
12673,Project_33,76dff958ac91,1771538400,2026-02-20,Human,Command,Command,Directive,1,27
12674,Project_33,76dff958ac91,1771538400,2026-02-20,AI,Execute,Execute,Action,1,28
12675,Project_33,76dff958ac91,1771538400,2026-02-20,Human,Frustration,Frustrate,Evaluative,1,29
12675,Project_33,76dff958ac91,1771538400,2026-02-20,Human,Thinking,Inquire,Metacognitive,2,30
12676,Project_33,76dff958ac91,1771538400,2026-02-20,AI,Plan,Plan,Repair,1,31
12677,Project_33,76dff958ac91,1771538400,2026-02-20,Human,Interrupt,Interrupt,Metacognitive,1,32
12678,Project_33,76dff958ac91,1771538400,2026-02-20,Human,Arguing,Frustrate,Evaluative,1,33
12678,Project_33,76dff958ac91,1771538400,2026-02-20,Human,Specification,Specify,Directive,2,34
12679,Project_33,76dff958ac91,1771538400,2026-02-20,AI,Investigate,Investigate,Action,1,35
12679,Project_33,76dff958ac91,1771538400,2026-02-20,AI,Plan,Plan,Repair,2,36
12681,Project_33,76dff958ac91,1771538400,2026-02-20,Human,Interrupt,Interrupt,Metacognitive,1,37
5692,Project_13,776a69a0a3fb,1770933600,2026-02-13,Human,Command,Command,Directive,1,1
5693,Project_13,776a69a0a3fb,1770933600,2026-02-13,AI,Investigate,Investigate,Action,1,2
5694,Project_13,776a69a0a3fb,1770933600,2026-02-13,Human,Accept,Interrupt,Metacognitive,1,3
5694,Project_13,776a69a0a3fb,1770933600,2026-02-13,Human,Command,Command,Directive,2,4
5695,Project_13,776a69a0a3fb,1770933600,2026-02-13,AI,Investigate,Investigate,Action,1,5
5696,Project_13,776a69a0a3fb,1770933600,2026-02-13,Human,Request,Request,Directive,1,6
5696,Project_13,776a69a0a3fb,1770933600,2026-02-13,Human,Specification,Specify,Directive,2,7
5697,Project_13,776a69a0a3fb,1770933600,2026-02-13,Human,Interrupt,Interrupt,Metacognitive,1,8
5698,Project_13,776a69a0a3fb,1770933600,2026-02-13,Human,Specification,Specify,Directive,1,9
5699,Project_13,776a69a0a3fb,1770933600,2026-02-13,AI,Execute,Execute,Action,1,10
2147,Project_7,798869ddacb8,1771884000,2026-02-24,Human,Context,Specify,Directive,1,1
2147,Project_7,798869ddacb8,1771884000,2026-02-24,Human,Direct,Command,Directive,2,2
2147,Project_7,798869ddacb8,1771884000,2026-02-24,Human,Request,Request,Directive,3,3
2147,Project_7,798869ddacb8,1771884000,2026-02-24,Human,Specification,Specify,Directive,4,4
2149,Project_7,798869ddacb8,1771884000,2026-02-24,Human,Refinement,Refine,Evaluative,1,5
2150,Project_7,798869ddacb8,1771884000,2026-02-24,AI,Investigate,Investigate,Action,1,6
2150,Project_7,798869ddacb8,1771884000,2026-02-24,AI,Plan,Plan,Repair,2,7
2151,Project_7,798869ddacb8,1771884000,2026-02-24,Human,Frustration,Frustrate,Evaluative,1,8
2152,Project_7,798869ddacb8,1771884000,2026-02-24,AI,Investigate,Investigate,Action,1,9
2152,Project_7,798869ddacb8,1771884000,2026-02-24,AI,Plan,Plan,Repair,2,10
2153,Project_7,798869ddacb8,1771884000,2026-02-24,Human,Frustration,Frustrate,Evaluative,1,11
2153,Project_7,798869ddacb8,1771884000,2026-02-24,Human,Request,Request,Directive,2,12
2154,Project_7,798869ddacb8,1771884000,2026-02-24,AI,Investigate,Investigate,Action,1,13
2154,Project_7,798869ddacb8,1771884000,2026-02-24,AI,Plan,Plan,Repair,2,14
2155,Project_7,798869ddacb8,1771884000,2026-02-24,Human,Context,Specify,Directive,1,15
2155,Project_7,798869ddacb8,1771884000,2026-02-24,Human,Specification,Specify,Directive,2,16
2156,Project_7,798869ddacb8,1771884000,2026-02-24,AI,Execute,Execute,Action,1,17
2156,Project_7,798869ddacb8,1771884000,2026-02-24,AI,Plan,Plan,Repair,2,18
2157,Project_7,798869ddacb8,1771884000,2026-02-24,Human,Verification,Verify,Evaluative,1,19
2158,Project_7,798869ddacb8,1771884000,2026-02-24,AI,Execute,Execute,Action,1,20
2159,Project_7,798869ddacb8,1771884000,2026-02-24,Human,Refinement,Refine,Evaluative,1,21
2159,Project_7,798869ddacb8,1771884000,2026-02-24,Human,Request,Request,Directive,2,22
2160,Project_7,798869ddacb8,1771884000,2026-02-24,AI,Execute,Execute,Action,1,23
2162,Project_7,798869ddacb8,1771884000,2026-02-24,Human,Interrupt,Interrupt,Metacognitive,1,24
698,Project_5,79a04ac22b33,1771884000,2026-02-24,Human,Context,Specify,Directive,1,1
698,Project_5,79a04ac22b33,1771884000,2026-02-24,Human,Direct,Command,Directive,2,2
698,Project_5,79a04ac22b33,1771884000,2026-02-24,Human,Request,Request,Directive,3,3
698,Project_5,79a04ac22b33,1771884000,2026-02-24,Human,Specification,Specify,Directive,4,4
700,Project_5,79a04ac22b33,1771884000,2026-02-24,AI,Investigate,Investigate,Action,1,5
701,Project_5,79a04ac22b33,1771884000,2026-02-24,Human,Arguing,Frustrate,Evaluative,1,6
701,Project_5,79a04ac22b33,1771884000,2026-02-24,Human,Frustration,Frustrate,Evaluative,2,7
702,Project_5,79a04ac22b33,1771884000,2026-02-24,AI,Investigate,Investigate,Action,1,8
703,Project_5,79a04ac22b33,1771884000,2026-02-24,Human,Request,Request,Directive,1,9
703,Project_5,79a04ac22b33,1771884000,2026-02-24,Human,Specification,Specify,Directive,2,10
704,Project_5,79a04ac22b33,1771884000,2026-02-24,AI,Investigate,Investigate,Action,1,11
704,Project_5,79a04ac22b33,1771884000,2026-02-24,AI,Plan,Plan,Repair,2,12
705,Project_5,79a04ac22b33,1771884000,2026-02-24,Human,Refinement,Refine,Evaluative,1,13
705,Project_5,79a04ac22b33,1771884000,2026-02-24,Human,Specification,Specify,Directive,2,14
706,Project_5,79a04ac22b33,1771884000,2026-02-24,AI,Investigate,Investigate,Action,1,15
707,Project_5,79a04ac22b33,1771884000,2026-02-24,Human,Refinement,Refine,Evaluative,1,16
708,Project_5,79a04ac22b33,1771884000,2026-02-24,AI,Investigate,Investigate,Action,1,17
709,Project_5,79a04ac22b33,1771884000,2026-02-24,Human,Thinking,Inquire,Metacognitive,1,18
710,Project_5,79a04ac22b33,1771884000,2026-02-24,AI,Explain,Explain,Communication,1,19
712,Project_5,79a04ac22b33,1771884000,2026-02-24,Human,Interrupt,Interrupt,Metacognitive,1,20
10796,Project_25,7a01282f7a7f,1770760800,2026-02-11,Human,Command,Command,Directive,1,1
10797,Project_25,7a01282f7a7f,1770760800,2026-02-11,AI,Investigate,Investigate,Action,1,2
10798,Project_25,7a01282f7a7f,1770760800,2026-02-11,Human,Command,Command,Directive,1,3
10799,Project_25,7a01282f7a7f,1770760800,2026-02-11,AI,Investigate,Investigate,Action,1,4
2741,Project_7,7a1a8bb272b3,1772143200,2026-02-27,Human,Context,Specify,Directive,1,1
2741,Project_7,7a1a8bb272b3,1772143200,2026-02-27,Human,Direct,Command,Directive,2,2
2741,Project_7,7a1a8bb272b3,1772143200,2026-02-27,Human,Specification,Specify,Directive,3,3
2743,Project_7,7a1a8bb272b3,1772143200,2026-02-27,AI,Investigate,Investigate,Action,1,4
2743,Project_7,7a1a8bb272b3,1772143200,2026-02-27,AI,Plan,Plan,Repair,2,5
2744,Project_7,7a1a8bb272b3,1772143200,2026-02-27,Human,Command,Command,Directive,1,6
2745,Project_7,7a1a8bb272b3,1772143200,2026-02-27,AI,Execute,Execute,Action,1,7
2745,Project_7,7a1a8bb272b3,1772143200,2026-02-27,AI,Plan,Plan,Repair,2,8
2746,Project_7,7a1a8bb272b3,1772143200,2026-02-27,Human,Command,Command,Directive,1,9
2747,Project_7,7a1a8bb272b3,1772143200,2026-02-27,AI,Execute,Execute,Action,1,10
2748,Project_7,7a1a8bb272b3,1772143200,2026-02-27,Human,Command,Command,Directive,1,11
2749,Project_7,7a1a8bb272b3,1772143200,2026-02-27,AI,Execute,Execute,Action,1,12
2750,Project_7,7a1a8bb272b3,1772143200,2026-02-27,Human,Command,Command,Directive,1,13
2751,Project_7,7a1a8bb272b3,1772143200,2026-02-27,AI,Investigate,Investigate,Action,1,14
2751,Project_7,7a1a8bb272b3,1772143200,2026-02-27,AI,Plan,Plan,Repair,2,15
2752,Project_7,7a1a8bb272b3,1772143200,2026-02-27,Human,Command,Command,Directive,1,16
2752,Project_7,7a1a8bb272b3,1772143200,2026-02-27,Human,Reject,Correct,Evaluative,2,17
2753,Project_7,7a1a8bb272b3,1772143200,2026-02-27,AI,Execute,Execute,Action,1,18
2754,Project_7,7a1a8bb272b3,1772143200,2026-02-27,Human,Command,Command,Directive,1,19
2754,Project_7,7a1a8bb272b3,1772143200,2026-02-27,Human,Specification,Specify,Directive,2,20
2755,Project_7,7a1a8bb272b3,1772143200,2026-02-27,Human,Command,Command,Directive,1,21
2756,Project_7,7a1a8bb272b3,1772143200,2026-02-27,AI,Execute,Execute,Action,1,22
2757,Project_7,7a1a8bb272b3,1772143200,2026-02-27,Human,Command,Command,Directive,1,23
2758,Project_7,7a1a8bb272b3,1772143200,2026-02-27,AI,Investigate,Investigate,Action,1,24
2759,Project_7,7a1a8bb272b3,1772143200,2026-02-27,Human,Command,Command,Directive,1,25
2760,Project_7,7a1a8bb272b3,1772143200,2026-02-27,AI,Execute,Execute,Action,1,26
2761,Project_7,7a1a8bb272b3,1772143200,2026-02-27,Human,Ask,Inquire,Metacognitive,1,27
2762,Project_7,7a1a8bb272b3,1772143200,2026-02-27,AI,Explain,Explain,Communication,1,28
2763,Project_7,7a1a8bb272b3,1772143200,2026-02-27,Human,Correction,Correct,Evaluative,1,29
2764,Project_7,7a1a8bb272b3,1772143200,2026-02-27,AI,Plan,Plan,Repair,1,30
2765,Project_7,7a1a8bb272b3,1772143200,2026-02-27,Human,Ask,Inquire,Metacognitive,1,31
2766,Project_7,7a1a8bb272b3,1772143200,2026-02-27,AI,Plan,Plan,Repair,1,32
2767,Project_7,7a1a8bb272b3,1772143200,2026-02-27,Human,Command,Command,Directive,1,33
2768,Project_7,7a1a8bb272b3,1772143200,2026-02-27,AI,Investigate,Investigate,Action,1,34
2770,Project_7,7a1a8bb272b3,1772143200,2026-02-27,Human,Interrupt,Interrupt,Metacognitive,1,35
8525,Project_17,7a5476803a15,1770847200,2026-02-12,Human,Context,Specify,Directive,1,1
8525,Project_17,7a5476803a15,1770847200,2026-02-12,Human,Direct,Command,Directive,2,2
8525,Project_17,7a5476803a15,1770847200,2026-02-12,Human,Specification,Specify,Directive,3,3
8526,Project_17,7a5476803a15,1770847200,2026-02-12,Human,Interrupt,Interrupt,Metacognitive,1,4
8527,Project_17,7a5476803a15,1770847200,2026-02-12,AI,Investigate,Investigate,Action,1,5
8527,Project_17,7a5476803a15,1770847200,2026-02-12,AI,Plan,Plan,Repair,2,6
8528,Project_17,7a5476803a15,1770847200,2026-02-12,Human,Command,Command,Directive,1,7
8529,Project_17,7a5476803a15,1770847200,2026-02-12,AI,Execute,Execute,Action,1,8
8530,Project_17,7a5476803a15,1770847200,2026-02-12,Human,Specification,Specify,Directive,1,9
8531,Project_17,7a5476803a15,1770847200,2026-02-12,AI,Delegate,Delegate,Action,1,10
8531,Project_17,7a5476803a15,1770847200,2026-02-12,AI,Plan,Plan,Repair,2,11
8532,Project_17,7a5476803a15,1770847200,2026-02-12,Human,Frustration,Frustrate,Evaluative,1,12
8533,Project_17,7a5476803a15,1770847200,2026-02-12,AI,Explain,Explain,Communication,1,13
8533,Project_17,7a5476803a15,1770847200,2026-02-12,AI,Report,Report,Communication,2,14
8534,Project_17,7a5476803a15,1770847200,2026-02-12,Human,Reject,Correct,Evaluative,1,15
8534,Project_17,7a5476803a15,1770847200,2026-02-12,Human,Specification,Specify,Directive,2,16
8535,Project_17,7a5476803a15,1770847200,2026-02-12,AI,Delegate,Delegate,Action,1,17
8535,Project_17,7a5476803a15,1770847200,2026-02-12,AI,Plan,Plan,Repair,2,18
8536,Project_17,7a5476803a15,1770847200,2026-02-12,Human,Interrupt,Interrupt,Metacognitive,1,19
8537,Project_17,7a5476803a15,1770847200,2026-02-12,Human,Specification,Specify,Directive,1,20
8538,Project_17,7a5476803a15,1770847200,2026-02-12,AI,Investigate,Investigate,Action,1,21
8539,Project_17,7a5476803a15,1770847200,2026-02-12,Human,Request,Request,Directive,1,22
8539,Project_17,7a5476803a15,1770847200,2026-02-12,Human,Specification,Specify,Directive,2,23
8540,Project_17,7a5476803a15,1770847200,2026-02-12,AI,Execute,Execute,Action,1,24
8540,Project_17,7a5476803a15,1770847200,2026-02-12,AI,Plan,Plan,Repair,2,25
8540,Project_17,7a5476803a15,1770847200,2026-02-12,AI,Report,Report,Communication,3,26
2083,Project_7,7af6fa30164b,1771884000,2026-02-24,Human,Context,Specify,Directive,1,1
2083,Project_7,7af6fa30164b,1771884000,2026-02-24,Human,Direct,Command,Directive,2,2
2083,Project_7,7af6fa30164b,1771884000,2026-02-24,Human,Request,Request,Directive,3,3
2083,Project_7,7af6fa30164b,1771884000,2026-02-24,Human,Specification,Specify,Directive,4,4
2085,Project_7,7af6fa30164b,1771884000,2026-02-24,AI,Investigate,Investigate,Action,1,5
2085,Project_7,7af6fa30164b,1771884000,2026-02-24,AI,Plan,Plan,Repair,2,6
2086,Project_7,7af6fa30164b,1771884000,2026-02-24,Human,Verification,Verify,Evaluative,1,7
2087,Project_7,7af6fa30164b,1771884000,2026-02-24,AI,Execute,Execute,Action,1,8
2088,Project_7,7af6fa30164b,1771884000,2026-02-24,Human,Frustration,Frustrate,Evaluative,1,9
2088,Project_7,7af6fa30164b,1771884000,2026-02-24,Human,Request,Request,Directive,2,10
2089,Project_7,7af6fa30164b,1771884000,2026-02-24,AI,Investigate,Investigate,Action,1,11
2089,Project_7,7af6fa30164b,1771884000,2026-02-24,AI,Plan,Plan,Repair,2,12
2090,Project_7,7af6fa30164b,1771884000,2026-02-24,Human,Frustration,Frustrate,Evaluative,1,13
2091,Project_7,7af6fa30164b,1771884000,2026-02-24,AI,Explain,Explain,Communication,1,14
2091,Project_7,7af6fa30164b,1771884000,2026-02-24,AI,Investigate,Investigate,Action,2,15
2091,Project_7,7af6fa30164b,1771884000,2026-02-24,AI,Plan,Plan,Repair,3,16
2092,Project_7,7af6fa30164b,1771884000,2026-02-24,Human,Context,Specify,Directive,1,17
2092,Project_7,7af6fa30164b,1771884000,2026-02-24,Human,Specification,Specify,Directive,2,18
2093,Project_7,7af6fa30164b,1771884000,2026-02-24,AI,Investigate,Investigate,Action,1,19
2093,Project_7,7af6fa30164b,1771884000,2026-02-24,AI,Plan,Plan,Repair,2,20
2094,Project_7,7af6fa30164b,1771884000,2026-02-24,Human,Arguing,Frustrate,Evaluative,1,21
2094,Project_7,7af6fa30164b,1771884000,2026-02-24,Human,Frustration,Frustrate,Evaluative,2,22
2095,Project_7,7af6fa30164b,1771884000,2026-02-24,AI,Execute,Execute,Action,1,23
2096,Project_7,7af6fa30164b,1771884000,2026-02-24,Human,Interrupt,Interrupt,Metacognitive,1,24
