id,project,session_id,timestamp,session_date,actor,code,category,superclass
6648,Project_16,5c6705154374,2026-03-08T10:32:32.952Z,2026-03-08,AI,Execute,Execute,Action
6649,Project_16,5c6705154374,2026-03-08T10:35:22.321Z,2026-03-08,Human,Request,Request,Directive
6649,Project_16,5c6705154374,2026-03-08T10:35:22.321Z,2026-03-08,Human,Specification,Specify,Directive
6650,Project_16,5c6705154374,2026-03-08T10:35:38.908Z,2026-03-08,AI,Investigate,Investigate,Action
6651,Project_16,5c6705154374,2026-03-08T10:41:18.955Z,2026-03-08,Human,Frustration,Frustrate,Evaluative
6652,Project_16,5c6705154374,2026-03-08T10:41:32.683Z,2026-03-08,AI,Investigate,Investigate,Action
6653,Project_16,5c6705154374,2026-03-08T10:42:43.629Z,2026-03-08,Human,Request,Request,Directive
6653,Project_16,5c6705154374,2026-03-08T10:42:43.629Z,2026-03-08,Human,Specification,Specify,Directive
6654,Project_16,5c6705154374,2026-03-08T10:46:24.712Z,2026-03-08,AI,Investigate,Investigate,Action
6654,Project_16,5c6705154374,2026-03-08T10:46:24.712Z,2026-03-08,AI,Plan,Plan,Repair
6655,Project_16,5c6705154374,2026-03-08T10:57:21.319Z,2026-03-08,Human,Frustration,Frustrate,Evaluative
6655,Project_16,5c6705154374,2026-03-08T10:57:21.319Z,2026-03-08,Human,Refinement,Refine,Evaluative
6656,Project_16,5c6705154374,2026-03-08T10:57:25.259Z,2026-03-08,AI,Investigate,Investigate,Action
6657,Project_16,5c6705154374,2026-03-08T11:00:50.946Z,2026-03-08,Human,Refinement,Refine,Evaluative
6657,Project_16,5c6705154374,2026-03-08T11:00:50.946Z,2026-03-08,Human,Specification,Specify,Directive
6658,Project_16,5c6705154374,2026-03-08T11:01:01.705Z,2026-03-08,AI,Execute,Execute,Action
6659,Project_16,5c6705154374,2026-03-08T11:04:19.323Z,2026-03-08,Human,Refinement,Refine,Evaluative
6660,Project_16,5c6705154374,2026-03-08T11:04:23.752Z,2026-03-08,AI,Execute,Execute,Action
6661,Project_16,5c6705154374,2026-03-08T11:06:21.511Z,2026-03-08,Human,Refinement,Refine,Evaluative
6661,Project_16,5c6705154374,2026-03-08T11:06:21.511Z,2026-03-08,Human,Specification,Specify,Directive
6662,Project_16,5c6705154374,2026-03-08T11:06:26.428Z,2026-03-08,AI,Execute,Execute,Action
6663,Project_16,5c6705154374,2026-03-08T11:08:22.048Z,2026-03-08,Human,Arguing,Frustrate,Evaluative
6663,Project_16,5c6705154374,2026-03-08T11:08:22.048Z,2026-03-08,Human,Refinement,Refine,Evaluative
6663,Project_16,5c6705154374,2026-03-08T11:08:22.048Z,2026-03-08,Human,Specification,Specify,Directive
6664,Project_16,5c6705154374,2026-03-08T11:08:26.133Z,2026-03-08,AI,Delegate,Delegate,Action
6664,Project_16,5c6705154374,2026-03-08T11:08:26.133Z,2026-03-08,AI,Plan,Plan,Repair
6665,Project_16,5c6705154374,2026-03-08T11:12:59.038Z,2026-03-08,Human,Context,Specify,Directive
6665,Project_16,5c6705154374,2026-03-08T11:12:59.038Z,2026-03-08,Human,Specification,Specify,Directive
6666,Project_16,5c6705154374,2026-03-08T11:13:02.428Z,2026-03-08,AI,Investigate,Investigate,Action
6666,Project_16,5c6705154374,2026-03-08T11:13:02.428Z,2026-03-08,AI,Plan,Plan,Repair
6667,Project_16,5c6705154374,2026-03-08T11:16:44.741Z,2026-03-08,Human,Interrupt,Interrupt,Metacognitive
6668,Project_16,5c6705154374,2026-03-08T11:17:16.108Z,2026-03-08,Human,Refinement,Refine,Evaluative
6668,Project_16,5c6705154374,2026-03-08T11:17:16.108Z,2026-03-08,Human,Thinking,Inquire,Metacognitive
6669,Project_16,5c6705154374,2026-03-08T11:17:30.556Z,2026-03-08,AI,Investigate,Investigate,Action
6670,Project_16,00da7e5a052d,2026-03-08T11:24:03.516Z,2026-03-08,Human,Context,Specify,Directive
6670,Project_16,00da7e5a052d,2026-03-08T11:24:03.516Z,2026-03-08,Human,Direct,Command,Directive
6670,Project_16,00da7e5a052d,2026-03-08T11:24:03.516Z,2026-03-08,Human,Specification,Specify,Directive
6671,Project_16,00da7e5a052d,2026-03-08T11:24:03.519Z,2026-03-08,Human,Interrupt,Interrupt,Metacognitive
6672,Project_16,00da7e5a052d,2026-03-08T11:24:06.896Z,2026-03-08,AI,Investigate,Investigate,Action
6672,Project_16,00da7e5a052d,2026-03-08T11:24:06.896Z,2026-03-08,AI,Plan,Plan,Repair
6673,Project_16,00da7e5a052d,2026-03-08T11:27:32.588Z,2026-03-08,Human,Verification,Verify,Evaluative
6674,Project_16,00da7e5a052d,2026-03-08T11:27:35.384Z,2026-03-08,AI,Execute,Execute,Action
6675,Project_16,00da7e5a052d,2026-03-08T11:30:37.949Z,2026-03-08,Human,Correction,Correct,Evaluative
6675,Project_16,00da7e5a052d,2026-03-08T11:30:37.949Z,2026-03-08,Human,Specification,Specify,Directive
6676,Project_16,00da7e5a052d,2026-03-08T11:31:38.880Z,2026-03-08,AI,Comply,Execute,Action
6676,Project_16,00da7e5a052d,2026-03-08T11:31:38.880Z,2026-03-08,AI,Investigate,Investigate,Action
6676,Project_16,00da7e5a052d,2026-03-08T11:31:38.880Z,2026-03-08,AI,Retry,Execute,Action
6677,Project_16,00da7e5a052d,2026-03-08T11:36:02.756Z,2026-03-08,Human,Arguing,Frustrate,Evaluative
6677,Project_16,00da7e5a052d,2026-03-08T11:36:02.756Z,2026-03-08,Human,Frustration,Frustrate,Evaluative
6677,Project_16,00da7e5a052d,2026-03-08T11:36:02.756Z,2026-03-08,Human,Specification,Specify,Directive
6678,Project_16,00da7e5a052d,2026-03-08T11:36:09.913Z,2026-03-08,AI,Execute,Execute,Action
6679,Project_16,00da7e5a052d,2026-03-08T11:39:25.415Z,2026-03-08,Human,Arguing,Frustrate,Evaluative
6679,Project_16,00da7e5a052d,2026-03-08T11:39:25.415Z,2026-03-08,Human,Ask,Inquire,Metacognitive
6680,Project_16,00da7e5a052d,2026-03-08T11:39:31.662Z,2026-03-08,AI,Diagnose,Investigate,Action
6680,Project_16,00da7e5a052d,2026-03-08T11:39:31.662Z,2026-03-08,AI,Explain,Explain,Communication
6680,Project_16,00da7e5a052d,2026-03-08T11:39:31.662Z,2026-03-08,AI,Investigate,Investigate,Action
6681,Project_16,00da7e5a052d,2026-03-08T11:40:57.868Z,2026-03-08,Human,Verification,Verify,Evaluative
6682,Project_16,00da7e5a052d,2026-03-08T11:41:22.925Z,2026-03-08,AI,Execute,Execute,Action
6683,Project_16,00da7e5a052d,2026-03-08T11:42:17.534Z,2026-03-08,Human,Request,Request,Directive
6683,Project_16,00da7e5a052d,2026-03-08T11:42:17.534Z,2026-03-08,Human,Specification,Specify,Directive
6684,Project_16,00da7e5a052d,2026-03-08T11:42:23.205Z,2026-03-08,AI,Execute,Execute,Action
6685,Project_16,00da7e5a052d,2026-03-08T11:43:09.234Z,2026-03-08,Human,Specification,Specify,Directive
6686,Project_16,00da7e5a052d,2026-03-08T11:43:14.538Z,2026-03-08,AI,Execute,Execute,Action
6687,Project_16,00da7e5a052d,2026-03-08T11:44:20.176Z,2026-03-08,Human,Specification,Specify,Directive
6688,Project_16,00da7e5a052d,2026-03-08T11:44:28.267Z,2026-03-08,AI,Investigate,Investigate,Action
6689,Project_16,00da7e5a052d,2026-03-08T11:46:09.291Z,2026-03-08,Human,Refinement,Refine,Evaluative
6689,Project_16,00da7e5a052d,2026-03-08T11:46:09.291Z,2026-03-08,Human,Request,Request,Directive
6690,Project_16,00da7e5a052d,2026-03-08T11:46:12.426Z,2026-03-08,AI,Investigate,Investigate,Action
6691,Project_16,00da7e5a052d,2026-03-08T11:47:58.421Z,2026-03-08,Human,Refinement,Refine,Evaluative
6692,Project_16,00da7e5a052d,2026-03-08T11:48:01.164Z,2026-03-08,AI,Investigate,Investigate,Action
6693,Project_16,00da7e5a052d,2026-03-08T11:49:42.079Z,2026-03-08,Human,Refinement,Refine,Evaluative
6693,Project_16,00da7e5a052d,2026-03-08T11:49:42.079Z,2026-03-08,Human,Request,Request,Directive
6693,Project_16,00da7e5a052d,2026-03-08T11:49:42.079Z,2026-03-08,Human,Specification,Specify,Directive
6694,Project_16,00da7e5a052d,2026-03-08T11:49:45.195Z,2026-03-08,AI,Investigate,Investigate,Action
6695,Project_16,00da7e5a052d,2026-03-08T11:55:00.669Z,2026-03-08,Human,Refinement,Refine,Evaluative
6696,Project_16,00da7e5a052d,2026-03-08T11:55:05.066Z,2026-03-08,AI,Execute,Execute,Action
6697,Project_16,00da7e5a052d,2026-03-08T11:56:42.814Z,2026-03-08,Human,Ask,Inquire,Metacognitive
6698,Project_16,00da7e5a052d,2026-03-08T11:56:47.736Z,2026-03-08,AI,Execute,Execute,Action
6698,Project_16,00da7e5a052d,2026-03-08T11:56:47.736Z,2026-03-08,AI,Report,Report,Communication
6699,Project_16,00da7e5a052d,2026-03-08T11:57:22.701Z,2026-03-08,Human,Refinement,Refine,Evaluative
6700,Project_16,00da7e5a052d,2026-03-08T11:57:26.090Z,2026-03-08,AI,Investigate,Investigate,Action
6701,Project_16,00da7e5a052d,2026-03-08T12:22:22.154Z,2026-03-08,Human,Command,Command,Directive
6701,Project_16,00da7e5a052d,2026-03-08T12:22:22.154Z,2026-03-08,Human,Specification,Specify,Directive
6702,Project_16,00da7e5a052d,2026-03-08T12:22:28.667Z,2026-03-08,AI,Execute,Execute,Action
6703,Project_16,00da7e5a052d,2026-03-08T12:32:55.761Z,2026-03-08,Human,Refinement,Refine,Evaluative
6703,Project_16,00da7e5a052d,2026-03-08T12:32:55.761Z,2026-03-08,Human,Specification,Specify,Directive
6704,Project_16,00da7e5a052d,2026-03-08T12:33:07.792Z,2026-03-08,AI,Execute,Execute,Action
6705,Project_16,00da7e5a052d,2026-03-08T12:34:42.600Z,2026-03-08,Human,Correction,Correct,Evaluative
6705,Project_16,00da7e5a052d,2026-03-08T12:34:42.600Z,2026-03-08,Human,Refinement,Refine,Evaluative
6706,Project_16,00da7e5a052d,2026-03-08T12:34:47.735Z,2026-03-08,AI,Comply,Execute,Action
6706,Project_16,00da7e5a052d,2026-03-08T12:34:47.735Z,2026-03-08,AI,Investigate,Investigate,Action
6707,Project_16,00da7e5a052d,2026-03-08T12:36:25.926Z,2026-03-08,Human,Correction,Correct,Evaluative
6708,Project_16,00da7e5a052d,2026-03-08T12:36:31.366Z,2026-03-08,AI,Comply,Execute,Action
6708,Project_16,00da7e5a052d,2026-03-08T12:36:31.366Z,2026-03-08,AI,Execute,Execute,Action
6709,Project_16,00da7e5a052d,2026-03-08T12:39:47.716Z,2026-03-08,Human,Refinement,Refine,Evaluative
6709,Project_16,00da7e5a052d,2026-03-08T12:39:47.716Z,2026-03-08,Human,Request,Request,Directive
6710,Project_16,00da7e5a052d,2026-03-08T12:39:54.018Z,2026-03-08,AI,Execute,Execute,Action
6711,Project_16,00da7e5a052d,2026-03-08T12:42:21.734Z,2026-03-08,Human,Refinement,Refine,Evaluative
6711,Project_16,00da7e5a052d,2026-03-08T12:42:21.734Z,2026-03-08,Human,Specification,Specify,Directive
6712,Project_16,00da7e5a052d,2026-03-08T12:43:07.518Z,2026-03-08,AI,Investigate,Investigate,Action
6712,Project_16,00da7e5a052d,2026-03-08T12:43:07.518Z,2026-03-08,AI,Plan,Plan,Repair
6713,Project_16,00da7e5a052d,2026-03-08T12:51:45.345Z,2026-03-08,Human,Context,Specify,Directive
6713,Project_16,00da7e5a052d,2026-03-08T12:51:45.345Z,2026-03-08,Human,Specification,Specify,Directive
6714,Project_16,00da7e5a052d,2026-03-08T12:51:50.724Z,2026-03-08,AI,Execute,Execute,Action
6714,Project_16,00da7e5a052d,2026-03-08T12:51:50.724Z,2026-03-08,AI,Investigate,Investigate,Action
6714,Project_16,00da7e5a052d,2026-03-08T12:51:50.724Z,2026-03-08,AI,Plan,Plan,Repair
6715,Project_16,00da7e5a052d,2026-03-08T12:55:55.568Z,2026-03-08,Human,Ask,Inquire,Metacognitive
6716,Project_16,00da7e5a052d,2026-03-08T12:56:00.148Z,2026-03-08,AI,Investigate,Investigate,Action
6717,Project_16,00da7e5a052d,2026-03-08T12:57:23.399Z,2026-03-08,Human,Frustration,Frustrate,Evaluative
6718,Project_16,00da7e5a052d,2026-03-08T12:57:30.484Z,2026-03-08,AI,Execute,Execute,Action
6719,Project_16,00da7e5a052d,2026-03-08T12:58:59.559Z,2026-03-08,Human,Ask,Inquire,Metacognitive
6720,Project_16,00da7e5a052d,2026-03-08T12:59:03.350Z,2026-03-08,AI,Execute,Execute,Action
6721,Project_16,00da7e5a052d,2026-03-08T13:03:01.722Z,2026-03-08,Human,Refinement,Refine,Evaluative
6721,Project_16,00da7e5a052d,2026-03-08T13:03:01.722Z,2026-03-08,Human,Specification,Specify,Directive
6722,Project_16,00da7e5a052d,2026-03-08T13:03:05.957Z,2026-03-08,AI,Execute,Execute,Action
6722,Project_16,00da7e5a052d,2026-03-08T13:03:05.957Z,2026-03-08,AI,Retry,Execute,Action
6723,Project_16,00da7e5a052d,2026-03-08T13:09:40.756Z,2026-03-08,Human,Command,Command,Directive
6723,Project_16,00da7e5a052d,2026-03-08T13:09:40.756Z,2026-03-08,Human,Specification,Specify,Directive
6724,Project_16,00da7e5a052d,2026-03-08T13:09:43.771Z,2026-03-08,AI,Delegate,Delegate,Action
6724,Project_16,00da7e5a052d,2026-03-08T13:09:43.771Z,2026-03-08,AI,Plan,Plan,Repair
6725,Project_16,00da7e5a052d,2026-03-08T13:23:07.160Z,2026-03-08,Human,Ask,Inquire,Metacognitive
6725,Project_16,00da7e5a052d,2026-03-08T13:23:07.160Z,2026-03-08,Human,Frustration,Frustrate,Evaluative
6726,Project_16,00da7e5a052d,2026-03-08T13:23:12.035Z,2026-03-08,AI,Apologize,Repair,Repair
6726,Project_16,00da7e5a052d,2026-03-08T13:23:12.035Z,2026-03-08,AI,Execute,Execute,Action
6727,Project_16,00da7e5a052d,2026-03-08T13:28:54.450Z,2026-03-08,Human,Refinement,Refine,Evaluative
6727,Project_16,00da7e5a052d,2026-03-08T13:28:54.450Z,2026-03-08,Human,Specification,Specify,Directive
6728,Project_16,00da7e5a052d,2026-03-08T13:29:15.111Z,2026-03-08,AI,Apologize,Repair,Repair
6728,Project_16,00da7e5a052d,2026-03-08T13:29:15.111Z,2026-03-08,AI,Execute,Execute,Action
6729,Project_16,00da7e5a052d,2026-03-08T13:33:45.013Z,2026-03-08,Human,Command,Command,Directive
6729,Project_16,00da7e5a052d,2026-03-08T13:33:45.013Z,2026-03-08,Human,Specification,Specify,Directive
6730,Project_16,00da7e5a052d,2026-03-08T13:33:47.692Z,2026-03-08,AI,Investigate,Investigate,Action
6731,Project_16,00da7e5a052d,2026-03-08T13:34:51.158Z,2026-03-08,Human,Command,Command,Directive
6732,Project_16,00da7e5a052d,2026-03-08T13:54:26.402Z,2026-03-08,Human,Command,Command,Directive
6732,Project_16,00da7e5a052d,2026-03-08T13:54:26.402Z,2026-03-08,Human,Specification,Specify,Directive
6733,Project_16,00da7e5a052d,2026-03-08T13:54:32.863Z,2026-03-08,AI,Investigate,Investigate,Action
6734,Project_16,00da7e5a052d,2026-03-08T14:00:15.146Z,2026-03-08,Human,Ask,Inquire,Metacognitive
6735,Project_16,00da7e5a052d,2026-03-08T14:00:23.651Z,2026-03-08,AI,Apologize,Repair,Repair
6735,Project_16,00da7e5a052d,2026-03-08T14:00:23.651Z,2026-03-08,AI,Explain,Explain,Communication
6736,Project_16,00da7e5a052d,2026-03-08T14:01:03.175Z,2026-03-08,Human,Command,Command,Directive
6736,Project_16,00da7e5a052d,2026-03-08T14:01:03.175Z,2026-03-08,Human,Specification,Specify,Directive
6737,Project_16,00da7e5a052d,2026-03-08T14:01:06.979Z,2026-03-08,AI,Execute,Execute,Action
6738,Project_16,00da7e5a052d,2026-03-08T14:03:16.353Z,2026-03-08,Human,Request,Request,Directive
6739,Project_16,00da7e5a052d,2026-03-08T14:03:20.304Z,2026-03-08,AI,Investigate,Investigate,Action
6740,Project_16,00da7e5a052d,2026-03-08T15:11:33.274Z,2026-03-08,Human,Interrupt,Interrupt,Metacognitive
6741,Project_17,296c42f4e5a0,2026-02-06T08:41:39.393Z,2026-02-06,Human,Context,Specify,Directive
6741,Project_17,296c42f4e5a0,2026-02-06T08:41:39.393Z,2026-02-06,Human,Direct,Command,Directive
6741,Project_17,296c42f4e5a0,2026-02-06T08:41:39.393Z,2026-02-06,Human,Request,Request,Directive
6741,Project_17,296c42f4e5a0,2026-02-06T08:41:39.393Z,2026-02-06,Human,Specification,Specify,Directive
6742,Project_17,296c42f4e5a0,2026-02-06T08:41:39.396Z,2026-02-06,Human,Interrupt,Interrupt,Metacognitive
6743,Project_17,296c42f4e5a0,2026-02-06T08:41:42.455Z,2026-02-06,AI,Investigate,Investigate,Action
6743,Project_17,296c42f4e5a0,2026-02-06T08:41:42.455Z,2026-02-06,AI,Plan,Plan,Repair
6744,Project_17,296c42f4e5a0,2026-02-06T08:50:53.262Z,2026-02-06,Human,Refinement,Refine,Evaluative
6745,Project_17,296c42f4e5a0,2026-02-06T08:50:59.172Z,2026-02-06,AI,Investigate,Investigate,Action
6746,Project_17,296c42f4e5a0,2026-02-06T08:55:40.974Z,2026-02-06,Human,Specification,Specify,Directive
6747,Project_17,296c42f4e5a0,2026-02-06T08:55:45.071Z,2026-02-06,Human,Interrupt,Interrupt,Metacognitive
6748,Project_17,296c42f4e5a0,2026-02-06T08:55:54.095Z,2026-02-06,Human,Request,Request,Directive
6749,Project_17,296c42f4e5a0,2026-02-06T08:55:57.894Z,2026-02-06,AI,Investigate,Investigate,Action
6749,Project_17,296c42f4e5a0,2026-02-06T08:55:57.894Z,2026-02-06,AI,Plan,Plan,Repair
6750,Project_17,296c42f4e5a0,2026-02-06T09:28:51.621Z,2026-02-06,Human,Request,Request,Directive
6751,Project_17,296c42f4e5a0,2026-02-06T09:28:56.039Z,2026-02-06,AI,Investigate,Investigate,Action
6752,Project_17,296c42f4e5a0,2026-02-06T09:42:43.196Z,2026-02-06,Human,Command,Command,Directive
6753,Project_17,296c42f4e5a0,2026-02-06T09:42:46.950Z,2026-02-06,AI,Execute,Execute,Action
6754,Project_17,296c42f4e5a0,2026-02-06T10:01:49.257Z,2026-02-06,Human,Command,Command,Directive
6755,Project_17,296c42f4e5a0,2026-02-06T10:01:51.935Z,2026-02-06,AI,Execute,Execute,Action
6756,Project_17,296c42f4e5a0,2026-02-06T12:47:25.924Z,2026-02-06,Human,Command,Command,Directive
6757,Project_17,296c42f4e5a0,2026-02-06T12:47:30.392Z,2026-02-06,AI,Execute,Execute,Action
6758,Project_17,296c42f4e5a0,2026-02-06T17:21:17.144Z,2026-02-06,Human,Request,Request,Directive
6758,Project_17,296c42f4e5a0,2026-02-06T17:21:17.144Z,2026-02-06,Human,Thinking,Inquire,Metacognitive
6759,Project_17,296c42f4e5a0,2026-02-06T17:21:22.612Z,2026-02-06,AI,Investigate,Investigate,Action
6760,Project_17,296c42f4e5a0,2026-02-06T17:49:12.655Z,2026-02-06,Human,Interrupt,Interrupt,Metacognitive
6761,Project_17,296c42f4e5a0,2026-02-06T17:49:39.221Z,2026-02-06,Human,Refinement,Refine,Evaluative
6761,Project_17,296c42f4e5a0,2026-02-06T17:49:39.221Z,2026-02-06,Human,Verification,Verify,Evaluative
6762,Project_17,296c42f4e5a0,2026-02-06T17:49:43.119Z,2026-02-06,AI,Investigate,Investigate,Action
6763,Project_17,296c42f4e5a0,2026-02-06T18:36:37.297Z,2026-02-06,Human,Interrupt,Interrupt,Metacognitive
6764,Project_17,296c42f4e5a0,2026-02-06T18:36:53.608Z,2026-02-06,Human,Thinking,Inquire,Metacognitive
6765,Project_17,296c42f4e5a0,2026-02-06T18:36:58.699Z,2026-02-06,AI,Execute,Execute,Action
6766,Project_17,0ac712adffc1,2026-02-06T18:41:50.541Z,2026-02-06,Human,Context,Specify,Directive
6766,Project_17,0ac712adffc1,2026-02-06T18:41:50.541Z,2026-02-06,Human,Direct,Command,Directive
6766,Project_17,0ac712adffc1,2026-02-06T18:41:50.541Z,2026-02-06,Human,Request,Request,Directive
6766,Project_17,0ac712adffc1,2026-02-06T18:41:50.541Z,2026-02-06,Human,Specification,Specify,Directive
6767,Project_17,0ac712adffc1,2026-02-06T18:41:50.549Z,2026-02-06,Human,Interrupt,Interrupt,Metacognitive
6768,Project_17,0ac712adffc1,2026-02-06T18:41:53.988Z,2026-02-06,AI,Plan,Plan,Repair
6769,Project_17,0ac712adffc1,2026-02-06T19:00:09.980Z,2026-02-06,Human,Ask,Inquire,Metacognitive
6770,Project_17,0ac712adffc1,2026-02-06T19:00:14.172Z,2026-02-06,AI,Explain,Explain,Communication
6771,Project_17,0ac712adffc1,2026-02-06T19:05:24.003Z,2026-02-06,Human,Specification,Specify,Directive
6771,Project_17,0ac712adffc1,2026-02-06T19:05:24.003Z,2026-02-06,Human,Verification,Verify,Evaluative
6772,Project_17,0ac712adffc1,2026-02-06T19:05:28.784Z,2026-02-06,AI,Execute,Execute,Action
6773,Project_17,0ac712adffc1,2026-02-06T19:06:58.602Z,2026-02-06,Human,Request,Request,Directive
6774,Project_17,0ac712adffc1,2026-02-06T19:07:02.692Z,2026-02-06,AI,Execute,Execute,Action
6775,Project_17,0ac712adffc1,2026-02-06T19:15:38.232Z,2026-02-06,Human,Command,Command,Directive
6776,Project_17,0ac712adffc1,2026-02-06T19:15:45.126Z,2026-02-06,AI,Execute,Execute,Action
6777,Project_17,0ac712adffc1,2026-02-06T19:19:14.976Z,2026-02-06,Human,Refinement,Refine,Evaluative
6778,Project_17,0ac712adffc1,2026-02-06T19:19:18.872Z,2026-02-06,AI,Execute,Execute,Action
6778,Project_17,0ac712adffc1,2026-02-06T19:19:18.872Z,2026-02-06,AI,Plan,Plan,Repair
6779,Project_17,0ac712adffc1,2026-02-06T19:57:12.804Z,2026-02-06,Human,Ask,Inquire,Metacognitive
6780,Project_17,0ac712adffc1,2026-02-06T19:57:19.244Z,2026-02-06,AI,Explain,Explain,Communication
6781,Project_17,0ac712adffc1,2026-02-06T20:01:41.452Z,2026-02-06,Human,Ask,Inquire,Metacognitive
6782,Project_17,0ac712adffc1,2026-02-06T20:01:46.144Z,2026-02-06,AI,Investigate,Investigate,Action
6783,Project_17,0ac712adffc1,2026-02-06T22:33:58.589Z,2026-02-06,Human,Accept,Interrupt,Metacognitive
6783,Project_17,0ac712adffc1,2026-02-06T22:33:58.589Z,2026-02-06,Human,Command,Command,Directive
6784,Project_17,0ac712adffc1,2026-02-06T22:34:05.205Z,2026-02-06,AI,Investigate,Investigate,Action
6785,Project_17,0ac712adffc1,2026-02-06T23:00:08.158Z,2026-02-06,Human,Ask,Inquire,Metacognitive
6785,Project_17,0ac712adffc1,2026-02-06T23:00:08.158Z,2026-02-06,Human,Correction,Correct,Evaluative
6786,Project_17,0ac712adffc1,2026-02-06T23:00:24.441Z,2026-02-06,AI,Explain,Explain,Communication
6787,Project_17,0ac712adffc1,2026-02-06T23:21:42.238Z,2026-02-06,Human,Request,Request,Directive
6787,Project_17,0ac712adffc1,2026-02-06T23:21:42.238Z,2026-02-06,Human,Specification,Specify,Directive
6788,Project_17,0ac712adffc1,2026-02-06T23:21:50.714Z,2026-02-06,AI,Investigate,Investigate,Action
6788,Project_17,0ac712adffc1,2026-02-06T23:21:50.714Z,2026-02-06,AI,Plan,Plan,Repair
6789,Project_17,138b769c840e,2026-02-06T23:30:53.736Z,2026-02-06,Human,Context,Specify,Directive
6789,Project_17,138b769c840e,2026-02-06T23:30:53.736Z,2026-02-06,Human,Direct,Command,Directive
6789,Project_17,138b769c840e,2026-02-06T23:30:53.736Z,2026-02-06,Human,Request,Request,Directive
6789,Project_17,138b769c840e,2026-02-06T23:30:53.736Z,2026-02-06,Human,Specification,Specify,Directive
6790,Project_17,138b769c840e,2026-02-06T23:30:53.737Z,2026-02-06,Human,Interrupt,Interrupt,Metacognitive
6791,Project_17,138b769c840e,2026-02-06T23:30:55.803Z,2026-02-06,AI,Investigate,Investigate,Action
6791,Project_17,138b769c840e,2026-02-06T23:30:55.803Z,2026-02-06,AI,Plan,Plan,Repair
6792,Project_17,138b769c840e,2026-02-06T23:33:48.390Z,2026-02-06,Human,Verification,Verify,Evaluative
6793,Project_17,138b769c840e,2026-02-06T23:33:52.508Z,2026-02-06,AI,Execute,Execute,Action
6793,Project_17,138b769c840e,2026-02-06T23:33:52.508Z,2026-02-06,AI,Plan,Plan,Repair
6794,Project_17,138b769c840e,2026-02-06T23:35:11.965Z,2026-02-06,Human,Refinement,Refine,Evaluative
6795,Project_17,138b769c840e,2026-02-06T23:35:17.772Z,2026-02-06,AI,Execute,Execute,Action
6796,Project_17,138b769c840e,2026-02-06T23:36:21.232Z,2026-02-06,Human,Refinement,Refine,Evaluative
6796,Project_17,138b769c840e,2026-02-06T23:36:21.232Z,2026-02-06,Human,Specification,Specify,Directive
6797,Project_17,138b769c840e,2026-02-06T23:36:24.033Z,2026-02-06,AI,Execute,Execute,Action
6798,Project_17,138b769c840e,2026-02-06T23:38:03.175Z,2026-02-06,Human,Refinement,Refine,Evaluative
6799,Project_17,138b769c840e,2026-02-06T23:38:06.489Z,2026-02-06,AI,Execute,Execute,Action
6800,Project_17,138b769c840e,2026-02-06T23:39:40.441Z,2026-02-06,Human,Ask,Inquire,Metacognitive
6800,Project_17,138b769c840e,2026-02-06T23:39:40.441Z,2026-02-06,Human,Correction,Correct,Evaluative
6801,Project_17,138b769c840e,2026-02-06T23:39:43.275Z,2026-02-06,AI,Comply,Execute,Action
6801,Project_17,138b769c840e,2026-02-06T23:39:43.275Z,2026-02-06,AI,Investigate,Investigate,Action
6802,Project_17,138b769c840e,2026-02-06T23:43:03.732Z,2026-02-06,Human,Correction,Correct,Evaluative
6803,Project_17,138b769c840e,2026-02-06T23:43:10.139Z,2026-02-06,AI,Execute,Execute,Action
6804,Project_17,138b769c840e,2026-02-06T23:44:35.045Z,2026-02-06,Human,Refinement,Refine,Evaluative
6804,Project_17,138b769c840e,2026-02-06T23:44:35.045Z,2026-02-06,Human,Thinking,Inquire,Metacognitive
6805,Project_17,138b769c840e,2026-02-06T23:44:42.883Z,2026-02-06,AI,Investigate,Investigate,Action
6806,Project_17,138b769c840e,2026-02-06T23:47:16.352Z,2026-02-06,Human,Specification,Specify,Directive
6806,Project_17,138b769c840e,2026-02-06T23:47:16.352Z,2026-02-06,Human,Verification,Verify,Evaluative
6807,Project_17,138b769c840e,2026-02-06T23:47:19.371Z,2026-02-06,AI,Execute,Execute,Action
6808,Project_17,138b769c840e,2026-02-06T23:48:25.600Z,2026-02-06,Human,Refinement,Refine,Evaluative
6808,Project_17,138b769c840e,2026-02-06T23:48:25.600Z,2026-02-06,Human,Specification,Specify,Directive
6809,Project_17,138b769c840e,2026-02-06T23:48:32.469Z,2026-02-06,AI,Execute,Execute,Action
6810,Project_17,138b769c840e,2026-02-06T23:49:56.752Z,2026-02-06,Human,Request,Request,Directive
6811,Project_17,138b769c840e,2026-02-06T23:50:02.933Z,2026-02-06,AI,Execute,Execute,Action
6812,Project_17,138b769c840e,2026-02-06T23:53:48.256Z,2026-02-06,Human,Command,Command,Directive
6813,Project_17,138b769c840e,2026-02-06T23:53:52.232Z,2026-02-06,AI,Investigate,Investigate,Action
6814,Project_17,138b769c840e,2026-02-06T23:54:24.477Z,2026-02-06,Human,Command,Command,Directive
6815,Project_17,138b769c840e,2026-02-06T23:54:30.799Z,2026-02-06,AI,Execute,Execute,Action
6816,Project_17,138b769c840e,2026-02-07T07:39:24.586Z,2026-02-07,Human,Request,Request,Directive
6817,Project_17,138b769c840e,2026-02-07T07:39:30.181Z,2026-02-07,AI,Delegate,Delegate,Action
